request_id,arrival_time,month,day,hour,type,required_units,duration,assigned_cluster,completed,unit_price,revenue
12,469,1,20,13,VIP,12,5.83,2,True,12,144
162,472,1,20,16,standard,4,4.952,2,True,7,28
66,473,1,20,17,VIP,12,5.907,2,True,12,144
294,473,1,20,17,standard,10,6.965,3,False,7,0
488,475,1,20,19,standard,4,0.663,3,True,7,28
452,477,1,20,21,standard,6,0.721,2,True,7,42
677,478,1,20,22,economy,6,9.166,2,True,4,24
426,478,1,20,22,standard,6,6.738,3,True,7,42
291,480,1,21,0,standard,6,0.393,3,True,7,42
144,481,1,21,1,standard,6,1.462,1,True,7,42
95,482,1,21,2,VIP,10,2.118,2,True,12,120
239,483,1,21,3,standard,8,0.456,1,False,7,0
484,484,1,21,4,standard,6,2.07,1,True,7,42
610,485,1,21,5,economy,2,4.242,3,True,4,8
756,485,1,21,5,economy,3,14.707,2,True,4,12
97,485,1,21,5,VIP,10,5.374,3,True,12,120
363,489,1,21,9,standard,6,3.904,1,True,7,42
7,491,1,21,11,VIP,10,5.311,2,True,12,120
736,492,1,21,12,economy,2,10.573,3,True,4,8
620,496,1,21,16,economy,3,1.647,3,True,4,12
504,498,1,21,18,standard,10,12.562,3,True,7,70
655,498,1,21,18,economy,3,6.556,3,False,4,0
205,499,1,21,19,standard,8,11.939,3,True,7,56
602,499,1,21,19,economy,3,5.76,3,True,4,12
50,499,1,21,19,VIP,10,3.472,2,True,12,120
127,501,1,21,21,standard,8,3.365,2,True,7,56
317,502,1,21,22,standard,6,7.735,1,True,7,42
270,502,1,21,22,standard,6,7.0,3,True,7,42
38,503,1,21,23,VIP,10,1.596,1,True,12,120
773,504,1,22,0,economy,2,13.929,1,False,4,0
626,505,1,22,1,economy,3,12.424,3,True,4,12
8,506,1,22,2,VIP,12,3.969,1,True,12,144
611,506,1,22,2,economy,4,8.503,2,True,4,16
521,506,1,22,2,economy,6,14.669,1,True,4,24
276,507,1,22,3,standard,6,6.357,1,True,7,42
465,508,1,22,4,standard,4,3.695,1,True,7,28
451,510,1,22,6,standard,4,7.402,3,True,7,28
103,512,1,22,8,VIP,10,5.354,2,True,12,120
760,513,1,22,9,economy,2,9.417,3,False,4,0
82,513,1,22,9,VIP,8,2.136,1,True,12,96
257,514,1,22,10,standard,10,13.182,3,True,7,70
685,514,1,22,10,economy,3,9.028,3,True,4,12
154,516,1,22,12,standard,6,1.781,3,True,7,42
251,516,1,22,12,standard,10,3.573,3,True,7,70
617,517,1,22,13,economy,3,0.206,1,True,4,12
640,518,1,22,14,economy,6,13.944,2,True,4,24
187,519,1,22,15,standard,4,1.58,3,True,7,28
267,519,1,22,15,standard,4,20.5,1,True,7,28
689,520,1,22,16,economy,2,4.396,3,True,4,8
375,520,1,22,16,standard,4,2.054,2,True,7,28
16,520,1,22,16,VIP,8,3.366,2,True,12,96
29,521,1,22,17,VIP,12,6.569,1,True,12,144
190,522,1,22,18,standard,8,5.141,3,True,7,56
110,523,1,22,19,VIP,12,3.979,2,False,12,0
70,524,1,22,20,VIP,8,13.679,3,True,12,96
422,526,1,22,22,standard,8,9.523,1,True,7,56
371,526,1,22,22,standard,6,4.892,1,True,7,42
191,527,1,22,23,standard,6,3.302,3,True,7,42
302,527,1,22,23,standard,10,4.252,2,True,7,70
280,529,1,23,1,standard,6,3.876,3,False,7,0
566,529,1,23,1,economy,4,3.541,3,True,4,16
412,529,1,23,1,standard,6,11.433,1,True,7,42
129,530,1,23,2,standard,4,0.322,1,True,7,28
619,532,1,23,4,economy,2,2.246,1,True,4,8
323,533,1,23,5,standard,8,2.966,1,True,7,56
537,533,1,23,5,economy,2,4.039,2,True,4,8
285,534,1,23,6,standard,8,4.138,2,True,7,56
673,535,1,23,7,economy,2,9.481,1,True,4,8
176,536,1,23,8,standard,4,7.087,2,True,7,28
542,538,1,23,10,economy,2,12.558,3,True,4,8
319,541,1,23,13,standard,8,5.147,2,True,7,56
283,541,1,23,13,standard,8,17.513,1,True,7,56
564,541,1,23,13,economy,2,5.938,3,True,4,8
165,542,1,23,14,standard,6,3.579,1,True,7,42
160,542,1,23,14,standard,6,8.959,3,True,7,42
533,542,1,23,14,economy,2,3.521,1,True,4,8
81,542,1,23,14,VIP,8,1.304,2,True,12,96
45,542,1,23,14,VIP,10,1.543,1,True,12,120
771,542,1,23,14,economy,4,9.269,3,True,4,16
674,543,1,23,15,economy,3,8.324,2,False,4,0
4,544,1,23,16,VIP,15,2.95,2,True,12,180
666,545,1,23,17,economy,4,26.448,3,False,4,0
354,545,1,23,17,standard,8,0.64,1,True,7,56
183,545,1,23,17,standard,10,3.917,2,True,7,70
645,546,1,23,18,economy,2,11.139,2,True,4,8
43,547,1,23,19,VIP,10,2.029,1,True,12,120
705,547,1,23,19,economy,2,5.797,1,True,4,8
494,548,1,23,20,standard,8,1.171,2,True,7,56
385,548,1,23,20,standard,10,8.889,3,True,7,70
19,551,1,23,23,VIP,12,5.623,1,True,12,144
212,551,1,23,23,standard,4,3.655,1,True,7,28
114,552,1,24,0,standard,8,8.305,3,True,7,56
745,562,1,24,10,economy,3,13.738,1,True,4,12
368,564,1,24,12,standard,10,19.412,2,True,7,70
245,566,1,24,14,standard,4,9.761,2,True,7,28
682,567,1,24,15,economy,2,7.978,2,True,4,8
126,567,1,24,15,standard,6,11.584,2,True,7,42
730,567,1,24,15,economy,4,4.249,1,True,4,16
104,568,1,24,16,VIP,10,2.602,3,True,12,120
305,569,1,24,17,standard,8,4.139,2,True,7,56
641,572,1,24,20,economy,3,12.614,3,True,4,12
151,573,1,24,21,standard,6,6.006,1,False,7,0
238,574,1,24,22,standard,10,17.466,1,True,7,70
538,574,1,24,22,economy,3,13.18,3,True,4,12
578,575,1,24,23,economy,2,42.498,2,True,4,8
316,577,1,25,1,standard,6,4.574,2,False,7,0
275,579,1,25,3,standard,6,2.973,3,True,7,42
206,580,1,25,4,standard,10,5.406,2,True,7,70
490,582,1,25,6,standard,6,3.772,2,True,7,42
44,582,1,25,6,VIP,10,2.931,3,True,12,120
467,583,1,25,7,standard,10,0.982,2,False,7,0
143,583,1,25,7,standard,10,12.267,3,True,7,70
728,583,1,25,7,economy,2,5.155,3,True,4,8
421,584,1,25,8,standard,6,1.037,2,True,7,42
216,584,1,25,8,standard,4,3.72,3,True,7,28
480,585,1,25,9,standard,4,1.414,3,True,7,28
55,588,1,25,12,VIP,10,8.759,3,True,12,120
598,589,1,25,13,economy,4,8.632,2,True,4,16
539,591,1,25,15,economy,2,13.772,2,True,4,8
450,592,1,25,16,standard,4,3.427,2,True,7,28
226,592,1,25,16,standard,10,2.26,2,True,7,70
67,594,1,25,18,VIP,10,1.564,3,True,12,120
555,594,1,25,18,economy,3,4.666,3,True,4,12
776,597,1,25,21,economy,3,2.486,2,True,4,12
438,597,1,25,21,standard,6,3.253,3,False,7,0
231,598,1,25,22,standard,6,1.066,2,True,7,42
392,599,1,25,23,standard,10,3.674,1,True,7,70
75,600,1,26,0,VIP,10,2.891,1,True,12,120
219,601,1,26,1,standard,4,1.339,3,True,7,28
633,602,1,26,2,economy,3,7.878,3,True,4,12
300,605,1,26,5,standard,4,6.598,3,True,7,28
529,605,1,26,5,economy,4,3.633,1,True,4,16
198,605,1,26,5,standard,8,1.806,1,False,7,0
476,606,1,26,6,standard,10,12.691,1,True,7,70
709,607,1,26,7,economy,3,2.425,1,True,4,12
717,607,1,26,7,economy,2,6.236,3,True,4,8
166,608,1,26,8,standard,8,7.093,2,True,7,56
359,608,1,26,8,standard,4,17.443,2,True,7,28
431,608,1,26,8,standard,4,8.849,2,True,7,28
388,608,1,26,8,standard,6,6.67,1,True,7,42
254,608,1,26,8,standard,4,6.549,3,True,7,28
334,608,1,26,8,standard,4,6.137,3,True,7,28
336,609,1,26,9,standard,4,7.935,3,True,7,28
92,609,1,26,9,VIP,8,5.364,2,True,12,96
99,609,1,26,9,VIP,8,3.684,3,True,12,96
638,611,1,26,11,economy,3,1.628,3,True,4,12
138,611,1,26,11,standard,10,15.693,1,True,7,70
193,613,1,26,13,standard,6,5.405,2,True,7,42
261,614,1,26,14,standard,10,11.646,2,True,7,70
591,615,1,26,15,economy,3,12.38,2,True,4,12
686,615,1,26,15,economy,3,5.195,3,True,4,12
764,616,1,26,16,economy,2,2.119,1,True,4,8
188,618,1,26,18,standard,8,5.205,1,True,7,56
284,618,1,26,18,standard,10,4.056,3,True,7,70
155,619,1,26,19,standard,4,12.817,1,True,7,28
327,619,1,26,19,standard,6,5.284,1,True,7,42
672,619,1,26,19,economy,2,3.369,2,False,4,0
39,619,1,26,19,VIP,12,0.948,2,True,12,144
102,620,1,26,20,VIP,12,2.721,2,True,12,144
33,621,1,26,21,VIP,15,4.127,2,True,12,180
367,622,1,26,22,standard,4,9.747,3,True,7,28
699,622,1,26,22,economy,3,3.631,2,True,4,12
173,622,1,26,22,standard,4,7.649,3,True,7,28
669,623,1,26,23,economy,2,21.924,1,False,4,0
461,624,1,27,0,standard,8,9.473,3,True,7,56
47,625,1,27,1,VIP,12,4.295,3,True,12,144
399,626,1,27,2,standard,10,2.651,3,True,7,70
344,627,1,27,3,standard,4,8.115,1,True,7,28
536,628,1,27,4,economy,2,25.419,2,True,4,8
759,628,1,27,4,economy,3,7.093,2,True,4,12
345,628,1,27,4,standard,8,2.973,3,False,7,0
704,628,1,27,4,economy,6,3.839,2,True,4,24
411,632,1,27,8,standard,8,2.208,3,True,7,56
496,633,1,27,9,standard,10,9.682,3,True,7,70
547,633,1,27,9,economy,6,8.214,1,True,4,24
415,634,1,27,10,standard,6,6.399,2,True,7,42
613,636,1,27,12,economy,2,5.42,2,True,4,8
474,637,1,27,13,standard,6,2.459,2,True,7,42
416,638,1,27,14,standard,4,5.555,3,True,7,28
131,640,1,27,16,standard,4,7.49,1,True,7,28
153,641,1,27,17,standard,10,5.121,2,True,7,70
274,641,1,27,17,standard,8,2.474,3,True,7,56
168,641,1,27,17,standard,6,1.883,1,True,7,42
667,643,1,27,19,economy,4,12.565,1,True,4,16
148,644,1,27,20,standard,8,1.868,1,True,7,56
470,646,1,27,22,standard,6,6.663,3,True,7,42
390,646,1,27,22,standard,6,5.173,2,True,7,42
192,647,1,27,23,standard,6,8.815,2,True,7,42
622,648,1,28,0,economy,4,24.56,1,True,4,16
40,649,1,28,1,VIP,10,6.651,2,False,12,0
384,649,1,28,1,standard,6,2.937,2,True,7,42
78,650,1,28,2,VIP,12,8.071,3,True,12,144
76,654,1,28,6,VIP,8,3.039,2,True,12,96
753,654,1,28,6,economy,3,11.284,3,True,4,12
177,656,1,28,8,standard,8,19.689,3,True,7,56
556,657,1,28,9,economy,6,20.039,3,True,4,24
629,657,1,28,9,economy,3,7.547,1,True,4,12
670,658,1,28,10,economy,3,5.44,2,True,4,12
698,658,1,28,10,economy,2,3.937,1,True,4,8
658,659,1,28,11,economy,4,2.104,3,True,4,16
435,659,1,28,11,standard,4,10.709,3,True,7,28
409,662,1,28,14,standard,8,2.512,1,True,7,56
106,663,1,28,15,VIP,8,6.24,2,True,12,96
372,665,1,28,17,standard,10,5.52,2,True,7,70
437,665,1,28,17,standard,4,2.752,1,True,7,28
726,666,1,28,18,economy,2,5.372,2,True,4,8
436,666,1,28,18,standard,4,4.569,1,False,7,0
755,666,1,28,18,economy,2,11.235,3,True,4,8
576,667,1,28,19,economy,3,12.092,3,True,4,12
65,667,1,28,19,VIP,10,5.104,2,True,12,120
63,670,1,28,22,VIP,10,1.076,1,True,12,120
194,670,1,28,22,standard,8,6.893,3,True,7,56
306,672,1,29,0,standard,10,21.113,3,True,7,70
779,672,1,29,0,economy,3,11.873,3,True,4,12
35,677,1,29,5,VIP,8,10.058,2,True,12,96
289,678,1,29,6,standard,10,5.654,3,True,7,70
684,678,1,29,6,economy,3,6.93,3,True,4,12
778,679,1,29,7,economy,3,17.148,1,True,4,12
588,679,1,29,7,economy,6,2.194,1,True,4,24
460,679,1,29,7,standard,8,7.463,1,True,7,56
406,679,1,29,7,standard,10,6.894,2,True,7,70
472,680,1,29,8,standard,10,2.168,1,True,7,70
403,680,1,29,8,standard,6,8.372,2,True,7,42
468,682,1,29,10,standard,8,8.712,2,True,7,56
337,682,1,29,10,standard,10,2.317,3,True,7,70
514,683,1,29,11,economy,3,12.149,2,True,4,12
498,684,1,29,12,standard,8,6.716,2,True,7,56
535,684,1,29,12,economy,4,11.124,2,True,4,16
680,684,1,29,12,economy,3,3.966,1,True,4,12
298,684,1,29,12,standard,4,0.793,2,True,7,28
694,685,1,29,13,economy,3,7.094,1,True,4,12
369,685,1,29,13,standard,4,4.644,2,True,7,28
740,685,1,29,13,economy,4,8.7,3,True,4,16
609,685,1,29,13,economy,6,11.926,2,True,4,24
583,685,1,29,13,economy,6,3.332,1,True,4,24
61,686,1,29,14,VIP,8,10.59,3,True,12,96
558,688,1,29,16,economy,3,11.337,3,True,4,12
184,689,1,29,17,standard,8,4.587,2,True,7,56
123,690,1,29,18,standard,6,3.788,2,True,7,42
240,691,1,29,19,standard,4,2.116,3,True,7,28
59,692,1,29,20,VIP,12,5.961,1,True,12,144
255,693,1,29,21,standard,10,11.41,3,True,7,70
455,693,1,29,21,standard,10,2.244,2,True,7,70
69,694,1,29,22,VIP,12,6.023,1,False,12,0
449,694,1,29,22,standard,10,7.554,3,True,7,70
332,695,1,29,23,standard,8,6.917,1,True,7,56
495,696,1,30,0,standard,4,0.651,2,True,7,28
140,697,1,30,1,standard,8,9.096,2,True,7,56
573,697,1,30,1,economy,4,13.001,1,True,4,16
546,699,1,30,3,economy,3,7.313,3,True,4,12
352,700,1,30,4,standard,10,7.246,3,True,7,70
548,700,1,30,4,economy,3,4.485,2,False,4,0
13,701,1,30,5,VIP,10,1.005,3,True,12,120
374,701,1,30,5,standard,6,3.615,1,True,7,42
561,702,1,30,6,economy,2,10.966,1,True,4,8
430,702,1,30,6,standard,8,9.033,1,True,7,56
54,703,1,30,7,VIP,12,3.471,3,True,12,144
6,705,1,30,9,VIP,10,5.19,1,True,12,120
175,705,1,30,9,standard,6,6.417,3,True,7,42
200,711,1,30,15,standard,4,6.87,1,True,7,28
407,712,1,30,16,standard,10,11.857,1,True,7,70
109,714,1,30,18,VIP,15,2.631,2,True,12,180
398,714,1,30,18,standard,10,7.876,2,True,7,70
77,715,1,30,19,VIP,10,0.209,3,True,12,120
139,716,1,30,20,standard,6,3.928,3,True,7,42
98,718,1,30,22,VIP,12,8.109,2,True,12,144
750,718,1,30,22,economy,4,15.181,2,True,4,16
156,719,1,30,23,standard,8,4.647,2,True,7,56
1498,720,2,1,0,economy,6,6.518,1,True,4,24
834,720,2,1,0,VIP,8,4.172,2,True,12,96
1092,720,2,1,0,standard,8,4.113,1,True,7,56
930,720,2,1,0,standard,6,3.637,2,True,7,42
1035,721,2,1,1,standard,4,6.726,3,False,7,0
1414,722,2,1,2,economy,4,13.327,1,True,4,16
1529,722,2,1,2,economy,3,12.321,1,True,4,12
1317,723,2,1,3,economy,6,5.333,1,False,4,0
1116,723,2,1,3,standard,4,7.192,3,True,7,28
809,723,2,1,3,VIP,10,1.858,1,True,12,120
1515,727,2,1,7,economy,3,19.71,2,True,4,12
1231,728,2,1,8,standard,4,1.862,1,True,7,28
1207,729,2,1,9,standard,6,5.254,1,True,7,42
1443,729,2,1,9,economy,4,11.481,3,True,4,16
1488,730,2,1,10,economy,3,6.326,3,True,4,12
969,731,2,1,11,standard,6,2.614,2,True,7,42
1493,733,2,1,13,economy,2,3.764,3,True,4,8
1441,734,2,1,14,economy,3,9.207,3,True,4,12
1075,735,2,1,15,standard,6,7.098,2,True,7,42
1522,739,2,1,19,economy,4,10.095,1,True,4,16
1360,739,2,1,19,economy,2,0.379,2,True,4,8
1201,742,2,1,22,standard,10,10.365,3,True,7,70
1194,742,2,1,22,standard,6,3.791,3,True,7,42
919,742,2,1,22,standard,8,3.785,3,True,7,56
1102,742,2,1,22,standard,4,7.54,2,True,7,28
1052,743,2,1,23,standard,4,10.184,1,True,7,28
939,744,2,2,0,standard,4,9.3,1,False,7,0
1427,745,2,2,1,economy,4,10.642,2,True,4,16
1066,746,2,2,2,standard,4,6.677,3,True,7,28
1199,747,2,2,3,standard,6,6.705,2,True,7,42
1202,748,2,2,4,standard,8,9.473,3,True,7,56
1159,750,2,2,6,standard,6,5.411,3,True,7,42
1409,750,2,2,6,economy,4,14.269,1,True,4,16
1208,750,2,2,6,standard,8,0.835,1,True,7,56
982,751,2,2,7,standard,8,5.817,3,True,7,56
1302,751,2,2,7,economy,6,17.13,2,False,4,0
1318,752,2,2,8,economy,3,2.031,1,True,4,12
926,752,2,2,8,standard,6,1.192,1,True,7,42
1044,752,2,2,8,standard,6,3.834,3,True,7,42
789,752,2,2,8,VIP,10,7.857,3,True,12,120
1372,752,2,2,8,economy,3,3.749,2,True,4,12
1430,753,2,2,9,economy,2,9.165,2,True,4,8
1058,753,2,2,9,standard,4,6.366,1,False,7,0
1314,755,2,2,11,economy,6,21.27,2,False,4,0
1218,757,2,2,13,standard,6,10.612,2,True,7,42
1413,759,2,2,15,economy,4,9.091,2,True,4,16
1348,760,2,2,16,economy,4,7.881,3,True,4,16
1038,760,2,2,16,standard,6,0.701,3,False,7,0
1095,761,2,2,17,standard,4,10.262,1,True,7,28
1336,761,2,2,17,economy,3,11.678,2,True,4,12
946,761,2,2,17,standard,10,5.449,1,False,7,0
813,761,2,2,17,VIP,12,1.355,2,True,12,144
904,762,2,2,18,standard,8,11.215,2,True,7,56
1343,762,2,2,18,economy,2,7.243,1,True,4,8
883,763,2,2,19,VIP,12,4.639,3,True,12,144
1113,764,2,2,20,standard,4,9.223,1,True,7,28
1323,764,2,2,20,economy,3,17.413,1,True,4,12
1412,767,2,2,23,economy,2,1.046,1,True,4,8
1071,769,2,3,1,standard,8,1.417,3,True,7,56
1079,770,2,3,2,standard,6,7.112,2,True,7,42
1127,773,2,3,5,standard,6,4.044,2,True,7,42
1510,775,2,3,7,economy,6,2.754,3,True,4,24
1487,776,2,3,8,economy,2,15.249,3,True,4,8
838,778,2,3,10,VIP,10,5.823,2,True,12,120
1480,779,2,3,11,economy,2,5.812,2,True,4,8
1423,781,2,3,13,economy,2,10.355,1,True,4,8
812,781,2,3,13,VIP,12,8.214,2,True,12,144
1022,783,2,3,15,standard,8,5.663,1,True,7,56
1425,784,2,3,16,economy,3,0.806,1,False,4,0
1133,784,2,3,16,standard,8,18.283,1,True,7,56
1282,787,2,3,19,economy,4,15.754,3,True,4,16
1121,788,2,3,20,standard,6,5.896,1,True,7,42
1125,789,2,3,21,standard,4,5.587,2,True,7,28
1094,790,2,3,22,standard,8,0.113,1,True,7,56
1322,790,2,3,22,economy,4,4.828,1,True,4,16
1324,791,2,3,23,economy,3,12.664,3,True,4,12
828,794,2,4,2,VIP,15,5.667,3,True,12,180
1179,794,2,4,2,standard,10,8.348,3,True,7,70
1357,794,2,4,2,economy,3,6.106,2,True,4,12
1496,794,2,4,2,economy,4,11.316,2,True,4,16
1060,795,2,4,3,standard,6,3.03,3,True,7,42
882,797,2,4,5,VIP,10,3.091,3,True,12,120
1151,797,2,4,5,standard,8,15.828,2,True,7,56
1448,798,2,4,6,economy,3,10.933,3,True,4,12
1428,799,2,4,7,economy,2,7.157,3,True,4,8
1489,800,2,4,8,economy,4,6.615,3,True,4,16
1475,801,2,4,9,economy,4,3.29,1,True,4,16
1326,803,2,4,11,economy,2,8.58,1,True,4,8
1332,804,2,4,12,economy,2,10.551,1,True,4,8
971,805,2,4,13,standard,8,1.113,2,True,7,56
990,807,2,4,15,standard,6,13.556,2,False,7,0
871,807,2,4,15,VIP,8,2.635,1,True,12,96
836,808,2,4,16,VIP,10,7.682,1,True,12,120
1101,808,2,4,16,standard,6,2.621,3,True,7,42
1416,808,2,4,16,economy,3,5.361,1,True,4,12
1368,808,2,4,16,economy,3,16.592,1,False,4,0
817,809,2,4,17,VIP,10,1.253,2,True,12,120
1013,809,2,4,17,standard,4,1.597,2,True,7,28
806,810,2,4,18,VIP,10,2.654,1,False,12,0
1153,813,2,4,21,standard,8,2.076,2,True,7,56
933,813,2,4,21,standard,10,4.001,1,True,7,70
1192,814,2,4,22,standard,8,6.028,3,True,7,56
984,814,2,4,22,standard,6,4.266,1,True,7,42
1280,815,2,4,23,economy,3,4.045,2,True,4,12
953,816,2,5,0,standard,8,27.897,2,True,7,56
981,817,2,5,1,standard,8,1.915,1,True,7,56
1056,818,2,5,2,standard,8,8.59,2,True,7,56
993,820,2,5,4,standard,10,11.076,3,True,7,70
1158,821,2,5,5,standard,6,2.136,3,True,7,42
1461,822,2,5,6,economy,2,5.345,2,True,4,8
1119,823,2,5,7,standard,6,1.225,3,True,7,42
1419,824,2,5,8,economy,6,8.536,3,False,4,0
1265,825,2,5,9,standard,6,4.261,1,False,7,0
997,826,2,5,10,standard,6,1.624,1,True,7,42
1148,829,2,5,13,standard,6,4.623,2,True,7,42
820,829,2,5,13,VIP,12,6.999,2,True,12,144
802,830,2,5,14,VIP,12,0.275,1,True,12,144
1143,831,2,5,15,standard,6,4.76,2,True,7,42
1243,834,2,5,18,standard,6,4.463,2,True,7,42
1500,835,2,5,19,economy,6,20.986,1,True,4,24
1186,835,2,5,19,standard,4,8.69,3,True,7,28
1525,837,2,5,21,economy,3,7.085,3,True,4,12
1334,837,2,5,21,economy,3,22.038,1,True,4,12
1526,837,2,5,21,economy,4,11.295,2,True,4,16
1405,839,2,5,23,economy,4,10.471,2,True,4,16
1069,841,2,6,1,standard,8,16.492,1,True,7,56
1112,842,2,6,2,standard,8,4.764,3,True,7,56
1170,844,2,6,4,standard,4,2.457,3,True,7,28
835,845,2,6,5,VIP,10,0.473,2,True,12,120
1465,845,2,6,5,economy,2,7.949,2,True,4,8
1422,846,2,6,6,economy,3,7.352,1,True,4,12
893,847,2,6,7,standard,10,0.81,2,True,7,70
822,847,2,6,7,VIP,8,6.187,3,True,12,96
1350,847,2,6,7,economy,2,12.081,1,True,4,8
968,849,2,6,9,standard,10,2.074,2,False,7,0
1454,850,2,6,10,economy,4,11.518,3,True,4,16
1286,851,2,6,11,economy,2,7.701,2,True,4,8
1467,852,2,6,12,economy,2,8.812,3,True,4,8
794,852,2,6,12,VIP,10,1.806,2,True,12,120
1285,853,2,6,13,economy,4,12.675,2,True,4,16
1287,855,2,6,15,economy,3,7.951,3,False,4,0
922,855,2,6,15,standard,6,14.693,1,True,7,42
786,857,2,6,17,VIP,8,2.752,3,True,12,96
1104,858,2,6,18,standard,4,5.829,1,True,7,28
1147,861,2,6,21,standard,6,4.885,2,True,7,42
826,861,2,6,21,VIP,10,0.896,1,False,12,0
980,862,2,6,22,standard,6,6.657,3,True,7,42
1458,862,2,6,22,economy,3,14.022,3,True,4,12
1012,863,2,6,23,standard,4,1.854,2,True,7,28
1513,864,2,7,0,economy,4,9.035,1,True,4,16
852,864,2,7,0,VIP,12,2.125,1,True,12,144
1289,865,2,7,1,economy,3,6.525,2,True,4,12
1408,865,2,7,1,economy,3,3.497,3,True,4,12
1381,866,2,7,2,economy,3,9.388,3,True,4,12
1172,866,2,7,2,standard,10,6.47,2,True,7,70
1173,866,2,7,2,standard,6,14.989,2,True,7,42
1150,866,2,7,2,standard,6,11.414,1,False,7,0
1055,868,2,7,4,standard,8,3.808,1,True,7,56
1238,869,2,7,5,standard,4,10.65,1,True,7,28
1118,870,2,7,6,standard,4,5.314,2,True,7,28
1511,870,2,7,6,economy,4,4.447,1,True,4,16
811,871,2,7,7,VIP,10,1.744,3,True,12,120
1057,871,2,7,7,standard,4,9.174,2,True,7,28
1359,872,2,7,8,economy,2,2.368,3,True,4,8
787,875,2,7,11,VIP,12,5.847,3,True,12,144
1463,876,2,7,12,economy,3,6.407,1,False,4,0
1266,876,2,7,12,standard,6,5.004,2,True,7,42
1067,877,2,7,13,standard,4,6.764,1,True,7,28
1329,877,2,7,13,economy,2,2.296,2,True,4,8
1128,879,2,7,15,standard,8,6.762,2,True,7,56
1519,879,2,7,15,economy,3,8.281,3,True,4,12
1503,881,2,7,17,economy,4,6.61,1,True,4,16
1327,881,2,7,17,economy,4,5.543,2,True,4,16
894,882,2,7,18,standard,10,4.184,3,True,7,70
1424,882,2,7,18,economy,2,2.55,1,True,4,8
1330,883,2,7,19,economy,4,2.686,3,True,4,16
1232,883,2,7,19,standard,4,7.825,3,True,7,28
1535,883,2,7,19,economy,2,13.499,3,True,4,8
1018,887,2,7,23,standard,6,5.673,3,True,7,42
880,887,2,7,23,VIP,15,2.512,2,True,12,180
1169,889,2,8,1,standard,6,11.159,3,True,7,42
1460,889,2,8,1,economy,3,8.727,2,True,4,12
992,893,2,8,5,standard,8,6.197,2,True,7,56
1123,897,2,8,9,standard,8,2.727,1,True,7,56
1457,897,2,8,9,economy,4,7.586,3,True,4,16
1137,897,2,8,9,standard,4,6.437,2,True,7,28
937,897,2,8,9,standard,4,4.084,2,True,7,28
1541,898,2,8,10,economy,3,6.33,2,True,4,12
958,898,2,8,10,standard,6,6.62,1,True,7,42
1244,900,2,8,12,standard,6,1.627,3,True,7,42
1023,900,2,8,12,standard,10,14.302,3,False,7,0
900,902,2,8,14,standard,4,1.831,2,True,7,28
1229,902,2,8,14,standard,4,21.6,2,True,7,28
1000,902,2,8,14,standard,4,3.047,2,True,7,28
1166,903,2,8,15,standard,8,5.986,2,True,7,56
931,904,2,8,16,standard,4,2.092,2,True,7,28
1184,905,2,8,17,standard,6,0.954,3,True,7,42
966,905,2,8,17,standard,4,13.189,3,True,7,28
1440,906,2,8,18,economy,3,11.19,2,True,4,12
1402,907,2,8,19,economy,3,6.453,2,False,4,0
1219,908,2,8,20,standard,6,21.349,1,True,7,42
988,908,2,8,20,standard,6,9.343,1,True,7,42
952,908,2,8,20,standard,6,0.834,1,True,7,42
1271,908,2,8,20,standard,8,1.986,1,True,7,56
957,910,2,8,22,standard,6,0.944,1,True,7,42
1527,910,2,8,22,economy,4,11.773,1,True,4,16
999,910,2,8,22,standard,6,1.139,3,False,7,0
942,911,2,8,23,standard,8,4.686,2,True,7,56
1214,911,2,8,23,standard,6,2.988,1,True,7,42
832,915,2,9,3,VIP,10,2.76,2,True,12,120
1268,915,2,9,3,standard,6,9.923,1,False,7,0
1103,918,2,9,6,standard,6,6.001,3,True,7,42
1377,918,2,9,6,economy,6,6.373,2,False,4,0
867,921,2,9,9,VIP,8,4.97,1,True,12,96
1436,921,2,9,9,economy,4,3.278,1,True,4,16
1337,922,2,9,10,economy,3,1.812,2,True,4,12
1132,922,2,9,10,standard,4,2.904,3,True,7,28
973,923,2,9,11,standard,4,2.267,3,True,7,28
1233,924,2,9,12,standard,4,3.843,2,True,7,28
1004,925,2,9,13,standard,8,7.828,2,True,7,56
1356,925,2,9,13,economy,4,6.371,1,True,4,16
1181,926,2,9,14,standard,6,15.368,1,False,7,0
1247,926,2,9,14,standard,6,4.046,3,True,7,42
1281,929,2,9,17,economy,2,10.47,2,True,4,8
1384,930,2,9,18,economy,3,22.572,1,True,4,12
959,931,2,9,19,standard,6,2.713,3,True,7,42
1175,933,2,9,21,standard,4,8.15,1,True,7,28
1140,933,2,9,21,standard,10,1.421,2,True,7,70
1401,934,2,9,22,economy,2,6.577,2,True,4,8
1517,935,2,9,23,economy,2,4.836,2,False,4,0
1187,936,2,10,0,standard,8,4.656,1,True,7,56
1319,939,2,10,3,economy,2,5.005,1,True,4,8
1168,942,2,10,6,standard,10,4.113,2,False,7,0
1304,943,2,10,7,economy,6,1.353,2,False,4,0
797,943,2,10,7,VIP,10,3.74,3,True,12,120
863,947,2,10,11,VIP,12,0.766,2,True,12,144
1354,947,2,10,11,economy,2,17.211,2,False,4,0
1225,947,2,10,11,standard,4,12.439,2,True,7,28
1065,949,2,10,13,standard,4,12.438,1,True,7,28
